track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,station,date,time,length,tot_score,avg_score,viewed,user_labeled,label
1974,KBUF20160901_110225_V06,23,0.967,450.400349,302.61,46.147525,-77.82,42.933175,23073.762281,KBUF,20160901,110225,8,7.0440000000000005,0.8805000000000001,true,false,swallow-roost
1974,KBUF20160901_110727_V06,28,0.916,451.004061,302.75,48.255275,-77.81,42.932508,24127.637450,KBUF,20160901,110727,8,7.0440000000000005,0.8805000000000001,true,false,swallow-roost
1974,KBUF20160901_111229_V06,33,0.693,453.103933,308.99,57.315445,-77.80,42.904295,28657.722505,KBUF,20160901,111229,8,7.0440000000000005,0.8805000000000001,true,false,swallow-roost
1974,KBUF20160901_111729_V06,38,0.506,448.590501,308.33,55.966291,-77.83,42.907506,27983.145694,KBUF,20160901,111729,8,7.0440000000000005,0.8805000000000001,true,false,swallow-roost
1975,KBUF20160901_103204_V06,-7,0.858,45.950000,390.70,27.250000,-80.28,42.529889,13625.000000,KBUF,20160901,103204,7,5.185,0.7407142857142857,true,false,swallow-roost
1975,KBUF20160901_104150_V06,2,0.867,41.890000,400.12,42.076667,-80.31,42.487138,21038.333333,KBUF,20160901,104150,7,5.185,0.7407142857142857,true,false,swallow-roost
1975,KBUF20160901_105137_V06,12,0.807,46.961100,410.39,47.503377,-80.27,42.441379,23751.688686,KBUF,20160901,105137,7,5.185,0.7407142857142857,true,false,swallow-roost
1975,KBUF20160901_105724_V06,18,0.834,52.208618,398.61,52.247200,-80.24,42.494820,26123.599865,KBUF,20160901,105724,7,5.185,0.7407142857142857,true,false,swallow-roost
1975,KBUF20160901_110225_V06,23,0.676,49.835829,395.92,49.784303,-80.26,42.506735,24892.151294,KBUF,20160901,110225,7,5.185,0.7407142857142857,true,false,swallow-roost
1975,KBUF20160901_110727_V06,28,0.675,47.115724,395.34,47.093838,-80.28,42.509097,23546.919065,KBUF,20160901,110727,7,5.185,0.7407142857142857,true,false,swallow-roost
1975,KBUF20160901_111229_V06,33,0.468,48.130989,402.90,48.124435,-80.27,42.475157,24062.217329,KBUF,20160901,111229,7,5.185,0.7407142857142857,true,false,swallow-roost
1980,KBUF20160901_103204_V06,-7,-0.137,350.400000,263.70,12.500000,-78.43,43.111568,6250.000000,KBUF,20160901,103204,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_104150_V06,2,0.023,350.854848,267.67,21.872719,-78.42,43.093695,10936.359316,KBUF,20160901,104150,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_105137_V06,12,-0.238,358.410312,281.24,32.413390,-78.38,43.032463,16206.694996,KBUF,20160901,105137,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_105724_V06,18,0.000,362.679871,289.04,38.775660,-78.35,42.997306,19387.829879,KBUF,20160901,105724,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_110225_V06,23,0.000,366.237838,295.53,44.077551,-78.33,42.968004,22038.775615,KBUF,20160901,110225,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_110727_V06,28,-0.207,372.335998,302.63,55.056950,-78.29,42.935894,27528.475013,KBUF,20160901,110727,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_111229_V06,33,-0.367,372.027916,311.43,58.885774,-78.30,42.896332,29442.887243,KBUF,20160901,111229,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_111729_V06,38,-0.395,376.011803,311.94,55.858745,-78.27,42.893922,27929.372250,KBUF,20160901,111729,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_112233_V06,43,-0.384,372.567715,311.62,51.377280,-78.29,42.895447,25688.640139,KBUF,20160901,112233,10,-2.103,-0.21030000000000001,true,true,non-roost
1980,KBUF20160901_113219_V06,53,-0.398,375.059181,316.88,53.549800,-78.28,42.871714,26774.899885,KBUF,20160901,113219,10,-2.103,-0.21030000000000001,true,true,non-roost
1985,KBUF20160901_105724_V06,18,-0.109,549.050000,304.75,32.950000,-77.21,42.917068,16475.000000,KBUF,20160901,105724,1,-0.109,-0.109,true,false,non-roost
1986,KBUF20160901_105724_V06,18,-0.052,47.000000,319.80,36.000000,-80.28,42.849021,18000.000000,KBUF,20160901,105724,5,-0.311,-0.0622,true,false,non-roost
1986,KBUF20160901_110225_V06,23,-0.054,45.665437,321.94,47.212177,-80.29,42.839302,23606.088561,KBUF,20160901,110225,5,-0.311,-0.0622,true,false,non-roost
1986,KBUF20160901_110727_V06,28,-0.100,43.555706,323.73,46.815076,-80.31,42.831055,23407.538060,KBUF,20160901,110727,5,-0.311,-0.0622,true,false,non-roost
1986,KBUF20160901_111229_V06,33,0.000,41.653516,325.51,48.838258,-80.32,42.822889,24419.129038,KBUF,20160901,111229,5,-0.311,-0.0622,true,false,non-roost
1986,KBUF20160901_111729_V06,38,-0.105,45.510468,323.24,46.129002,-80.29,42.833424,23064.501189,KBUF,20160901,111729,5,-0.311,-0.0622,true,false,non-roost
1987,KBUF20160901_110225_V06,23,-0.236,143.000000,342.15,58.300000,-79.70,42.754875,29150.000000,KBUF,20160901,110225,2,-0.794,-0.397,true,false,non-roost
1987,KBUF20160901_110727_V06,28,-0.558,143.049206,343.33,67.715873,-79.70,42.749562,33857.936508,KBUF,20160901,110727,2,-0.794,-0.397,true,false,non-roost
1990,KBUF20160902_102921_V06,-12,1.032,443.550000,291.35,24.750000,-77.86,42.984160,12375.000000,KBUF,20160902,102921,9,8.13,0.9033333333333334,true,false,swallow-roost
1990,KBUF20160902_103907_V06,-2,1.102,438.866279,290.02,27.148140,-77.89,42.990368,13574.069767,KBUF,20160902,103907,9,8.13,0.9033333333333334,true,false,swallow-roost
1990,KBUF20160902_104854_V06,7,1.098,435.894730,293.43,34.181015,-77.90,42.975167,17090.507685,KBUF,20160902,104854,9,8.13,0.9033333333333334,true,false,swallow-roost
1990,KBUF20160902_105226_V06,11,1.090,434.310140,293.46,36.433460,-77.91,42.975097,18216.729832,KBUF,20160902,105226,9,8.13,0.9033333333333334,true,false,swallow-roost
1990,KBUF20160902_105728_V06,16,1.081,434.092166,304.20,49.123819,-77.92,42.926767,24561.909281,KBUF,20160902,105728,9,8.13,0.9033333333333334,true,false,swallow-roost
1990,KBUF20160902_110230_V06,21,1.076,429.517625,304.58,54.509342,-77.94,42.925255,27254.670809,KBUF,20160902,110230,9,8.13,0.9033333333333334,true,false,swallow-roost
1990,KBUF20160902_110937_V06,28,1.012,426.910468,303.47,51.846622,-77.96,42.930356,25923.310978,KBUF,20160902,110937,9,8.13,0.9033333333333334,true,false,swallow-roost
1990,KBUF20160902_111924_V06,38,0.000,422.897665,302.14,49.026302,-77.98,42.936494,24513.150950,KBUF,20160902,111924,9,8.13,0.9033333333333334,true,false,swallow-roost
1990,KBUF20160902_112912_V06,48,0.639,406.611742,311.29,58.002311,-78.08,42.895929,29001.155714,KBUF,20160902,112912,9,8.13,0.9033333333333334,true,false,swallow-roost
1991,KBUF20160902_103907_V06,-2,0.620,349.650000,268.70,12.650000,-78.43,43.089077,6325.000000,KBUF,20160902,103907,3,1.7810000000000001,0.5936666666666667,true,false,swallow-roost
1991,KBUF20160902_104854_V06,7,0.672,352.787244,273.76,23.324058,-78.41,43.066265,11662.029064,KBUF,20160902,104854,3,1.7810000000000001,0.5936666666666667,true,false,swallow-roost
1991,KBUF20160902_105226_V06,11,0.489,354.527194,278.11,27.273986,-78.40,43.046624,13636.993039,KBUF,20160902,105226,3,1.7810000000000001,0.5936666666666667,true,false,swallow-roost
1993,KBUF20160902_103907_V06,-2,0.715,39.200000,388.30,34.100000,-80.32,42.540124,17050.000000,KBUF,20160902,103907,7,4.571,0.6529999999999999,true,false,swallow-roost
1993,KBUF20160902_104854_V06,7,0.733,43.387623,400.09,46.178978,-80.30,42.487404,23089.489194,KBUF,20160902,104854,7,4.571,0.6529999999999999,true,false,swallow-roost
1993,KBUF20160902_105226_V06,11,0.729,45.234262,405.83,46.060418,-80.29,42.461737,23030.208837,KBUF,20160902,105226,7,4.571,0.6529999999999999,true,false,swallow-roost
1993,KBUF20160902_105728_V06,16,0.659,47.061569,406.51,47.050065,-80.27,42.458853,23525.032659,KBUF,20160902,105728,7,4.571,0.6529999999999999,true,false,swallow-roost
1993,KBUF20160902_110230_V06,21,0.693,50.866584,406.10,50.790913,-80.25,42.460995,25395.456615,KBUF,20160902,110230,7,4.571,0.6529999999999999,true,false,swallow-roost
1993,KBUF20160902_110937_V06,28,0.527,51.948777,407.91,51.899668,-80.24,42.452922,25949.833788,KBUF,20160902,110937,7,4.571,0.6529999999999999,true,false,swallow-roost
1993,KBUF20160902_111924_V06,38,0.515,58.967833,420.72,58.962975,-80.20,42.395820,29481.487614,KBUF,20160902,111924,7,4.571,0.6529999999999999,true,false,swallow-roost
1994,KBUF20160902_103907_V06,-2,0.787,156.350000,324.50,13.250000,-79.62,42.834965,6625.000000,KBUF,20160902,103907,6,4.423,0.7371666666666666,true,false,swallow-roost
1994,KBUF20160902_104854_V06,7,0.927,153.428007,331.05,27.275894,-79.63,42.805343,13637.946912,KBUF,20160902,104854,6,4.423,0.7371666666666666,true,false,swallow-roost
1994,KBUF20160902_105226_V06,11,0.931,153.441473,333.23,28.170664,-79.63,42.795557,14085.332186,KBUF,20160902,105226,6,4.423,0.7371666666666666,true,false,swallow-roost
1994,KBUF20160902_105728_V06,16,0.921,155.078622,337.20,29.766157,-79.62,42.777731,14883.078462,KBUF,20160902,105728,6,4.423,0.7371666666666666,true,false,swallow-roost
1994,KBUF20160902_110230_V06,21,0.000,156.557530,341.08,31.397468,-79.61,42.760359,15698.734043,KBUF,20160902,110230,6,4.423,0.7371666666666666,true,false,swallow-roost
1994,KBUF20160902_110937_V06,28,0.857,154.861466,342.91,35.175614,-79.62,42.752045,17587.807170,KBUF,20160902,110937,6,4.423,0.7371666666666666,true,false,swallow-roost
1995,KBUF20160902_103907_V06,-2,0.157,220.100000,284.45,23.600000,-79.23,43.017548,11800.000000,KBUF,20160902,103907,2,0.496,0.248,true,false,swallow-roost
1995,KBUF20160902_104854_V06,7,0.339,225.994084,289.97,26.897137,-79.19,42.992852,13448.568702,KBUF,20160902,104854,2,0.496,0.248,true,false,swallow-roost
1997-2006,KBUF20160902_104854_V06,7,0.335,252.550000,428.50,24.750000,-79.02,42.369865,12375.000000,KBUF,20160902,104854,3,0.606,0.20199999999999999,true,false,swallow-roost
1997-2006,KBUF20160902_105226_V06,11,0.250,252.633969,429.84,33.870611,-79.02,42.363819,16935.305344,KBUF,20160902,105226,3,0.606,0.20199999999999999,true,false,swallow-roost
1997-2006,KBUF20160902_105728_V06,16,0.021,244.511654,429.83,36.394124,-79.07,42.363757,18197.062010,KBUF,20160902,105728,3,0.606,0.20199999999999999,true,false,swallow-roost
2000,KBUF20160902_104854_V06,7,0.261,45.300000,311.65,21.300000,-80.30,42.885553,10650.000000,KBUF,20160902,104854,2,0.6699999999999999,0.33499999999999996,true,false,swallow-roost
2000,KBUF20160902_105226_V06,11,0.409,49.224479,315.14,26.972396,-80.27,42.870152,13486.197917,KBUF,20160902,105226,2,0.6699999999999999,0.33499999999999996,true,false,swallow-roost
2002,KBUF20160902_105226_V06,11,-0.103,548.250000,312.10,33.450000,-77.22,42.884059,16725.000000,KBUF,20160902,105226,2,-0.22799999999999998,-0.11399999999999999,true,false,non-roost
2002,KBUF20160902_105728_V06,16,-0.125,547.904343,311.88,42.456455,-77.22,42.885070,21228.227700,KBUF,20160902,105728,2,-0.22799999999999998,-0.11399999999999999,true,false,non-roost
2003,KBUF20160902_105728_V06,16,0.359,57.300000,315.65,23.500000,-80.22,42.868531,11750.000000,KBUF,20160902,105728,7,1.8270000000000002,0.261,true,false,swallow-roost
2003,KBUF20160902_110230_V06,21,0.409,55.851690,318.36,32.038767,-80.23,42.856213,16019.383698,KBUF,20160902,110230,7,1.8270000000000002,0.261,true,false,swallow-roost
2003,KBUF20160902_110937_V06,28,0.437,57.690383,325.18,33.780990,-80.22,42.825689,16890.494847,KBUF,20160902,110937,7,1.8270000000000002,0.261,true,false,swallow-roost
2003,KBUF20160902_111924_V06,38,0.361,58.367211,330.38,33.690988,-80.21,42.802316,16845.493810,KBUF,20160902,111924,7,1.8270000000000002,0.261,true,false,swallow-roost
2003,KBUF20160902_112912_V06,48,0.183,70.335981,330.37,34.991829,-80.14,42.803304,17495.914405,KBUF,20160902,112912,7,1.8270000000000002,0.261,true,false,swallow-roost
2003,KBUF20160902_113901_V06,58,0.094,68.961777,334.71,34.566154,-80.15,42.783686,17283.077093,KBUF,20160902,113901,7,1.8270000000000002,0.261,true,false,swallow-roost
2003,KBUF20160902_114847_V06,67,-0.016,74.863196,337.84,46.777322,-80.11,42.770034,23388.660991,KBUF,20160902,114847,7,1.8270000000000002,0.261,true,false,swallow-roost
2007,KBUF20160903_102552_V06,-17,0.614,31.150000,377.45,27.150000,-80.37,42.588255,13575.000000,KBUF,20160903,102552,8,4.199,0.524875,true,false,swallow-roost
2007,KBUF20160903_103541_V06,-7,0.578,33.459542,383.26,38.142487,-80.36,42.562295,19071.243426,KBUF,20160903,103541,8,4.199,0.524875,true,false,swallow-roost
2007,KBUF20160903_104529_V06,3,0.704,38.228133,387.11,38.348724,-80.33,42.545380,19174.362070,KBUF,20160903,104529,8,4.199,0.524875,true,false,swallow-roost
2007,KBUF20160903_105518_V06,13,0.684,40.683197,393.66,40.631891,-80.31,42.516131,20315.945360,KBUF,20160903,105518,8,4.199,0.524875,true,false,swallow-roost
2007,KBUF20160903_110506_V06,23,0.638,45.577319,395.39,45.568148,-80.28,42.508732,22784.074215,KBUF,20160903,110506,8,4.199,0.524875,true,false,swallow-roost
2007,KBUF20160903_111737_V06,35,0.475,51.728329,402.20,51.729750,-80.25,42.478604,25864.874895,KBUF,20160903,111737,8,4.199,0.524875,true,false,swallow-roost
2007,KBUF20160903_112725_V06,45,0.314,53.971088,412.20,53.972225,-80.23,42.433807,26986.112306,KBUF,20160903,112725,8,4.199,0.524875,true,false,swallow-roost
2007,KBUF20160903_113713_V06,55,0.192,53.434525,433.23,51.831285,-80.23,42.339112,25915.642707,KBUF,20160903,113713,8,4.199,0.524875,true,false,swallow-roost
2008,KBUF20160903_104529_V06,3,0.448,545.450000,285.25,27.550000,-77.23,43.005105,13775.000000,KBUF,20160903,104529,4,1.232,0.308,true,false,swallow-roost
2008,KBUF20160903_105518_V06,13,0.416,552.193112,288.51,36.639951,-77.19,42.989866,18319.975689,KBUF,20160903,105518,4,1.232,0.308,true,false,swallow-roost
2008,KBUF20160903_110506_V06,23,0.392,546.219803,279.90,35.286384,-77.23,43.029136,17643.191789,KBUF,20160903,110506,4,1.232,0.308,true,false,swallow-roost
2008,KBUF20160903_111737_V06,35,-0.024,549.751616,278.09,35.353097,-77.20,43.036979,17676.548300,KBUF,20160903,111737,4,1.232,0.308,true,false,swallow-roost
2009,KBUF20160903_104529_V06,3,0.672,436.300000,277.95,22.800000,-77.90,43.044799,11400.000000,KBUF,20160903,104529,2,1.3410000000000002,0.6705000000000001,true,false,swallow-roost
2009,KBUF20160903_105518_V06,13,0.669,430.127848,284.66,33.519831,-77.94,43.014876,16759.915612,KBUF,20160903,105518,2,1.3410000000000002,0.6705000000000001,true,false,swallow-roost
2010,KBUF20160903_105518_V06,13,0.236,248.050000,423.00,18.450000,-79.05,42.394550,9225.000000,KBUF,20160903,105518,2,0.46799999999999997,0.23399999999999999,true,false,swallow-roost
2010,KBUF20160903_110506_V06,23,0.232,241.726136,423.30,32.576420,-79.09,42.393081,16288.210227,KBUF,20160903,110506,2,0.46799999999999997,0.23399999999999999,true,false,swallow-roost
2011,KBUF20160903_105518_V06,13,-0.126,146.150000,175.15,11.650000,-79.69,43.506575,5825.000000,KBUF,20160903,105518,2,-0.482,-0.241,true,false,non-roost
2011,KBUF20160903_110506_V06,23,-0.356,146.637027,174.63,22.692703,-79.69,43.508921,11346.351351,KBUF,20160903,110506,2,-0.482,-0.241,true,false,non-roost
2012,KBUF20160903_110506_V06,23,0.200,61.050000,475.05,33.950000,-80.18,42.151494,16975.000000,KBUF,20160903,110506,1,0.2,0.2,true,false,non-roost
2013,KBUF20160903_110506_V06,23,-0.018,147.250000,315.00,47.950000,-79.67,42.877278,23975.000000,KBUF,20160903,110506,1,-0.018,-0.018,true,false,non-roost
2015,KBUF20160904_102516_V06,-18,0.725,44.700000,380.00,15.100000,-80.29,42.577936,7550.000000,KBUF,20160904,102516,7,4.079,0.5827142857142856,true,false,swallow-roost
2015,KBUF20160904_103503_V06,-8,0.705,42.649269,381.14,33.304643,-80.30,42.572638,16652.321582,KBUF,20160904,103503,7,4.079,0.5827142857142856,true,false,swallow-roost
2015,KBUF20160904_104453_V06,1,0.732,45.690049,377.71,45.804317,-80.29,42.588344,22902.158473,KBUF,20160904,104453,7,4.079,0.5827142857142856,true,false,swallow-roost
2015,KBUF20160904_105442_V06,11,0.697,51.982294,375.77,52.214379,-80.25,42.597588,26107.189632,KBUF,20160904,105442,7,4.079,0.5827142857142856,true,false,swallow-roost
2015,KBUF20160904_110430_V06,21,0.643,54.104493,384.25,53.069424,-80.23,42.559564,26534.712082,KBUF,20160904,110430,7,4.079,0.5827142857142856,true,false,swallow-roost
2015,KBUF20160904_111418_V06,31,0.359,66.054755,369.06,57.507524,-80.16,42.628884,28753.761908,KBUF,20160904,111418,7,4.079,0.5827142857142856,true,false,swallow-roost
2015,KBUF20160904_112644_V06,43,0.218,83.348014,386.96,55.361148,-80.06,42.549571,27680.574190,KBUF,20160904,112644,7,4.079,0.5827142857142856,true,false,swallow-roost
2016,KBUF20160904_102516_V06,-18,-0.125,95.950000,325.15,12.050000,-79.98,42.828605,6025.000000,KBUF,20160904,102516,2,-0.357,-0.1785,true,false,non-roost
2016,KBUF20160904_103503_V06,-8,-0.232,89.720175,324.41,25.567544,-80.02,42.831531,12783.771930,KBUF,20160904,103503,2,-0.357,-0.1785,true,false,non-roost
2017,KBUF20160904_103503_V06,-8,0.265,437.400000,281.10,21.200000,-77.89,43.030573,10600.000000,KBUF,20160904,103503,1,0.265,0.265,true,false,non-roost
2020,KBUF20160904_105442_V06,11,0.069,161.500000,311.40,18.900000,-79.58,42.894159,9450.000000,KBUF,20160904,105442,3,-0.07200000000000001,-0.024000000000000004,true,false,swallow-roost
2020,KBUF20160904_110430_V06,21,0.137,165.072100,316.76,28.787147,-79.56,42.870205,14393.573668,KBUF,20160904,110430,3,-0.07200000000000001,-0.024000000000000004,true,false,swallow-roost
2020,KBUF20160904_111418_V06,31,-0.278,163.205505,309.90,37.586043,-79.57,42.901002,18793.021669,KBUF,20160904,111418,3,-0.07200000000000001,-0.024000000000000004,true,false,swallow-roost
2021,KBUF20160904_110430_V06,21,0.441,147.750000,180.10,16.350000,-79.68,43.484382,8175.000000,KBUF,20160904,110430,1,0.441,0.441,true,false,non-roost
2024,KBUF20160906_111507_V06,30,0.273,352.350000,77.80,44.650000,-78.41,43.948137,22325.000000,KBUF,20160906,111507,1,0.273,0.273,true,false,non-roost
2025,KBUF20160906_111507_V06,30,-0.329,195.950000,172.00,54.350000,-79.38,43.522883,27175.000000,KBUF,20160906,111507,2,-0.8680000000000001,-0.43400000000000005,true,false,non-roost
2025,KBUF20160906_112455_V06,39,-0.539,196.724555,172.32,68.380902,-79.38,43.521448,34190.450890,KBUF,20160906,112455,2,-0.8680000000000001,-0.43400000000000005,true,false,non-roost
2027-2034,KBUF20160907_101954_V06,-27,0.602,300.400000,276.55,17.100000,-78.73,43.054152,8550.000000,KBUF,20160907,101954,3,1.584,0.528,true,true,non-roost
2027-2034,KBUF20160907_102538_V06,-21,0.614,302.931915,281.50,20.491489,-78.72,43.031863,10245.744681,KBUF,20160907,102538,3,1.584,0.528,true,true,non-roost
2033-2037,KBUF20160907_102538_V06,-21,-0.023,355.850000,273.30,25.450000,-78.39,43.068267,12725.000000,KBUF,20160907,102538,2,-0.101,-0.0505,true,false,non-roost
2027-2034,KBUF20160907_103138_V06,-15,0.368,307.700000,286.40,15.900000,-78.69,43.009811,7950.000000,KBUF,20160907,103138,3,1.584,0.528,true,true,non-roost
2035,KBUF20160907_103138_V06,-15,0.040,286.050000,343.50,12.150000,-78.82,42.752791,6075.000000,KBUF,20160907,103138,2,-0.13799999999999998,-0.06899999999999999,true,false,non-roost
2035,KBUF20160907_103738_V06,-9,-0.178,287.959091,344.54,23.416607,-78.81,42.748120,11708.303330,KBUF,20160907,103738,2,-0.13799999999999998,-0.06899999999999999,true,false,non-roost
2033-2037,KBUF20160907_103138_V06,-15,-0.078,354.400000,262.25,11.600000,-78.40,43.118025,5800.000000,KBUF,20160907,103138,2,-0.101,-0.0505,true,false,non-roost
2040,KBUF20160907_104346_V06,-3,0.050,235.650000,274.30,8.850000,-79.13,43.063598,4425.000000,KBUF,20160907,104346,2,-0.15899999999999997,-0.07949999999999999,true,false,non-roost
2040,KBUF20160907_104846_V06,2,-0.209,233.688351,274.63,20.507239,-79.14,43.062085,10253.619367,KBUF,20160907,104846,2,-0.15899999999999997,-0.07949999999999999,true,false,non-roost
2044,KBUF20160907_105347_V06,7,0.310,251.550000,419.70,8.650000,-79.03,42.409460,4325.000000,KBUF,20160907,105347,2,0.426,0.213,true,false,swallow-roost
2044,KBUF20160907_105838_V06,12,0.116,249.232416,417.16,18.645813,-79.05,42.420856,9322.906699,KBUF,20160907,105838,2,0.426,0.213,true,false,swallow-roost
2046-2050,KBUF20160907_105838_V06,12,0.620,322.900000,301.10,12.400000,-78.60,42.943573,6200.000000,KBUF,20160907,105838,3,1.196,0.39866666666666667,true,true,non-roost
2046-2050,KBUF20160907_110329_V06,17,0.612,322.601285,301.73,20.888223,-78.60,42.940737,10444.111349,KBUF,20160907,110329,3,1.196,0.39866666666666667,true,true,non-roost
2046-2050,KBUF20160907_111256_V06,26,-0.036,325.450000,307.85,15.950000,-78.58,42.913173,7975.000000,KBUF,20160907,111256,3,1.196,0.39866666666666667,true,true,non-roost
2051-2062-2066,KBUF20160908_101827_V06,-29,0.565,259.600000,280.00,11.900000,-78.98,43.038357,5950.000000,KBUF,20160908,101827,5,0.43599999999999994,0.08719999999999999,true,true,non-roost
2051-2062-2066,KBUF20160908_102356_V06,-24,0.561,268.475342,277.03,17.204110,-78.93,43.051840,8602.054795,KBUF,20160908,102356,5,0.43599999999999994,0.08719999999999999,true,true,non-roost
2051-2062-2066,KBUF20160908_102858_V06,-19,0.184,277.708429,269.40,23.353848,-78.87,43.086255,11676.923861,KBUF,20160908,102858,5,0.43599999999999994,0.08719999999999999,true,true,non-roost
2053-2064,KBUF20160908_101827_V06,-29,0.303,222.200000,366.65,12.000000,-79.21,42.647639,6000.000000,KBUF,20160908,101827,2,0.536,0.268,true,true,non-roost
2053-2064,KBUF20160908_102356_V06,-24,0.233,225.947496,366.18,19.402003,-79.19,42.649828,9701.001431,KBUF,20160908,102356,2,0.536,0.268,true,true,non-roost
2054-2065,KBUF20160908_101827_V06,-29,0.386,267.900000,339.50,12.000000,-78.93,42.770658,6000.000000,KBUF,20160908,101827,3,0.9830000000000001,0.3276666666666667,true,true,non-roost
2054-2065,KBUF20160908_102356_V06,-24,0.454,273.623553,337.09,16.992016,-78.90,42.781574,8496.007984,KBUF,20160908,102356,3,0.9830000000000001,0.3276666666666667,true,true,non-roost
2055-2064,KBUF20160908_101827_V06,-29,-0.015,214.500000,310.10,11.600000,-79.26,42.901955,5800.000000,KBUF,20160908,101827,2,-0.124,-0.062,true,false,non-roost
2055-2064,KBUF20160908_102356_V06,-24,-0.109,218.898649,309.42,20.352252,-79.23,42.905138,10176.126126,KBUF,20160908,102356,2,-0.124,-0.062,true,false,non-roost
2058-2063-2068,KBUF20160908_102858_V06,-19,0.533,239.050000,363.90,11.950000,-79.11,42.660397,5975.000000,KBUF,20160908,102858,4,1.286,0.3215,true,true,non-roost
2058-2063-2068,KBUF20160908_103333_V06,-14,0.546,243.664990,363.90,16.824743,-79.08,42.660486,8412.371663,KBUF,20160908,103333,4,1.286,0.3215,true,true,non-roost
2054-2065,KBUF20160908_103808_V06,-9,0.143,301.050000,331.95,15.850000,-78.73,42.804808,7925.000000,KBUF,20160908,103808,3,0.9830000000000001,0.3276666666666667,true,true,non-roost
2051-2062-2066,KBUF20160908_103808_V06,-9,-0.307,305.000000,270.60,22.300000,-78.71,43.080927,11150.000000,KBUF,20160908,103808,5,0.43599999999999994,0.08719999999999999,true,true,non-roost
2051-2062-2066,KBUF20160908_104351_V06,-4,-0.567,307.136623,271.84,33.461093,-78.69,43.075347,16730.546493,KBUF,20160908,104351,5,0.43599999999999994,0.08719999999999999,true,true,non-roost
2058-2063-2068,KBUF20160908_104921_V06,2,0.146,281.550000,365.00,15.750000,-78.85,42.655996,7875.000000,KBUF,20160908,104921,4,1.286,0.3215,true,true,non-roost
2058-2063-2068,KBUF20160908_105423_V06,7,0.061,284.490327,367.88,27.516960,-78.83,42.643041,13758.479899,KBUF,20160908,105423,4,1.286,0.3215,true,true,non-roost
2069,KBUF20160908_105423_V06,7,0.552,253.400000,420.05,16.100000,-79.02,42.407913,8050.000000,KBUF,20160908,105423,1,0.552,0.552,true,false,non-roost
2071,KBUF20160908_105858_V06,11,0.824,347.700000,269.05,15.800000,-78.44,43.087533,7900.000000,KBUF,20160908,105858,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_110333_V06,16,0.827,355.361932,268.21,17.410795,-78.40,43.091169,8705.397727,KBUF,20160908,110333,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_110809_V06,21,0.830,364.476076,267.99,15.886905,-78.34,43.092001,7943.452345,KBUF,20160908,110809,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_111244_V06,25,0.825,373.753070,267.13,16.005732,-78.28,43.095658,8002.865820,KBUF,20160908,111244,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_111720_V06,30,0.769,382.847074,269.09,16.047180,-78.23,43.086615,8023.590197,KBUF,20160908,111720,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_112154_V06,34,0.000,390.276552,270.45,16.078132,-78.18,43.080285,8039.066058,KBUF,20160908,112154,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_112629_V06,39,0.000,399.563400,272.15,16.116822,-78.13,43.072346,8058.410884,KBUF,20160908,112629,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_113104_V06,44,0.000,408.850248,273.84,16.155511,-78.07,43.064380,8077.755710,KBUF,20160908,113104,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_113540_V06,48,0.000,416.279727,275.20,16.186463,-78.02,43.057986,8093.231572,KBUF,20160908,113540,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_114015_V06,53,0.000,425.566575,276.90,16.225153,-77.97,43.049969,8112.576398,KBUF,20160908,114015,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_114450_V06,57,0.000,432.996053,278.26,16.256105,-77.92,43.043535,8128.052259,KBUF,20160908,114450,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_114926_V06,62,0.000,442.282902,279.96,16.294794,-77.86,43.035466,8147.397085,KBUF,20160908,114926,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_115614_V06,69,0.322,460.532101,276.02,29.305805,-77.75,43.052296,14652.902498,KBUF,20160908,115614,14,4.88,0.3485714285714286,true,true,non-roost
2071,KBUF20160908_120049_V06,73,0.483,461.133432,285.44,36.348528,-77.75,43.009891,18174.264040,KBUF,20160908,120049,14,4.88,0.3485714285714286,true,true,non-roost
